"CAS","area","temperature","amount","duration"
"007786-61-0",2.63281787593759,-20,1000,7
"1000191-76-5",0.988668671438612,-20,1000,7
"071186-24-8",2.19677630467309,-20,1000,7
"061142-76-5",2.39657139918552,-20,1000,7
"030364-38-6",3.27396879951219,-20,1000,7
"051468-86-1",6.26817028643914,-20,1000,7
"000547-61-5",2.77333914521291,-20,1000,7
"023726-93-4",13.393484654434,-20,1000,7
"005989-08-2",5.64043892751231,-20,1000,7
"000126-86-3",9.1983132488815,-20,1000,7
"000469-61-4",11.803404602323,-20,1000,7
"036577-33-0",4.46099265597183,-20,1000,7
"1000151-67-1",3.67848480136351,-20,1000,7
"092692-39-2",9.44872648821258,-20,1000,7
"092692-39-2",25.0606699619697,-20,1000,7
"007206-16-8",27.2624479930649,-20,1000,7
"005989-08-2",18.8595990292855,-20,1000,7
"041929-05-9",34.1622879623077,-20,1000,7
"1000441-01-3",25.5281177223962,-20,1000,7
"002870-04-4",68.537823642922,-20,1000,7
"028976-67-2",9.27999168623687,-20,1000,7
"1000152-07-1",6.92094456103576,-20,1000,7
"005090-61-9",22.3424753097152,-20,1000,7
"050430-14-3",24.8775614716463,-20,1000,7
"078204-62-3",6.21684259438386,-20,1000,7
"021391-99-1",29.457635009881,-20,1000,7
"007212-44-4",25.9167925771196,-20,1000,7
"107997-60-4",8.31573872499443,-20,1000,7
"078204-62-3",9.87653051604103,-20,1000,7
"156747-45-4",3.53975637857865,-20,1000,7
"1000321-16-4",14.6949479502105,-20,1000,7
"006846-50-0",8.64142917139086,-20,1000,7
"010219-75-7",42.1169598931333,-20,1000,7
"1000378-99-6",15.6857737309573,-20,1000,7
"023986-74-5",72.7174560252131,-20,1000,7
"005090-61-9",16.205269444288,-20,1000,7
"005937-11-1",19.0415731011194,-20,1000,7
"000556-68-3",25.168624910924,-20,1000,7
"000495-61-4",17.7685777098093,-20,1000,7
"050430-14-3",6.78195074676939,-20,1000,7
"000483-78-3",13.239651262737,-20,1000,7
"000489-83-8",6.47168269831202,-20,1000,7
"1000383-11-5",14.5336832909278,-20,1000,7
"001139-30-6",3.00144756207161,-20,1000,7
"000629-80-1",7.80146482629255,-20,1000,7
"000556-71-8",8.32043587872436,-20,1000,7
"000088-29-9",1.32027395012722,-20,1000,7
"1000194-13-6",0.703330280464003,-20,1000,7
"000112-39-0",0.997889112276208,-20,1000,7
"082304-66-3",3.17974074282678,-20,1000,7
"000057-10-3",3.16188023283434,-20,1000,7
"000057-10-3",2.33457356149858,-20,1000,7
"002136-71-2",2.67475493377151,-20,1000,7
"1000210-75-8",4.8919676069341,-20,1000,7
"022583-68-2",4.33882778388624,-20,1000,7
"000556-68-3",0.981418310849032,-20,1000,7
"055741-10-1",0.363492662093893,-20,1000,7
"000853-23-6",33.5512484113244,-20,1000,7
"002385-85-5",1,-20,1000,7
"000541-05-9",0.836071936702754,-20,1000,7
"000541-05-9",0.231842875998815,-20,1000,7
"000541-05-9",256.342223080672,-20,1000,7
"000123-19-3",115.17652757745,-20,1000,7
"000110-43-0",2.73412426320958,-20,1000,7
"000111-84-2",4.23198337737138,-20,1000,7
"002941-78-8",1.21953048665512,-20,1000,7
"003008-40-0",4.12568291625751,-20,1000,7
"005911-04-6",3.96230247159974,-20,1000,7
"000108-95-2",2.52783855627034,-20,1000,7
"000099-86-5",4.36180664562309,-20,1000,7
"000099-87-6",5.25691517757659,-20,1000,7
"003479-89-8",8.99559364431787,-20,1000,7
"1000427-99-2",2.96121641741703,-20,1000,7
"1000382-53-9",1.31682416697073,-20,1000,7
"013151-35-4",4.60324830602485,-20,1000,7
"002847-72-5",6.85933731104249,-20,1000,7
"006975-98-0",6.61315503025524,-20,1000,7
"000108-39-4",3.0631787838642,-20,1000,7
"000539-92-4",48.4073511297657,-20,1000,7
"001195-32-0",8.25711659348759,-20,1000,7
"000078-70-6",28.0322103222899,-20,1000,7
"000124-19-6",11.8579454597548,-20,1000,7
"1000441-73-7",3.23608454815493,-20,1000,7
"000591-95-7",9.09331311419609,-20,1000,7
"018368-95-1",0.912951287959859,-20,1000,7
"1000417-01-0",3.8165581632828,-20,1000,7
"000541-02-6",228.382896238359,-20,1000,7
"002958-76-1",2.84981627685443,-20,1000,7
"1000357-86-8",5.66680941279609,-20,1000,7
"1000162-25-4",4.67970370433859,-20,1000,7
"000098-55-5",6.86095843363315,-20,1000,7
"000112-31-2",5.15124528907163,-20,1000,7
"000101-39-3",9.74059130568936,-20,1000,7
"081983-70-2",4.90920887013633,-20,1000,7
"002244-16-8",13.2848988267676,-20,1000,7
"021391-98-0",1.05678459394797,-20,1000,7
"072746-44-2",3.5202539309774,-20,1000,7
"072746-44-2",5.18869671049248,-20,1000,7
"036431-72-8",5.72926885412101,-20,1000,7
"014901-07-6",8.76445511180114,-20,1000,7
"000540-97-6",57.515597182871,-20,1000,7
"000586-37-8",2.63281787593759,-20,1000,7
"051468-86-1",2.19677630467309,-20,1000,7
"021693-55-0",2.39657139918552,-20,1000,7
"030364-38-6",3.27396879951219,-20,1000,7
"071186-24-8",6.26817028643914,-20,1000,7
"023726-93-4",13.393484654434,-20,1000,7
"000470-40-6",5.64043892751231,-20,1000,7
"041406-00-2",9.1983132488815,-20,1000,7
"065354-33-8",11.803404602323,-20,1000,7
"000489-40-7",4.46099265597183,-20,1000,7
"1000080-13-6",3.67848480136351,-20,1000,7
"1000151-28-9",9.44872648821258,-20,1000,7
"000451-55-8",25.0606699619697,-20,1000,7
"000333-88-0",27.2624479930649,-20,1000,7
"001461-03-6",18.8595990292855,-20,1000,7
"011028-42-5",34.1622879623077,-20,1000,7
"072439-84-0",25.5281177223962,-20,1000,7
"000874-41-9",68.537823642922,-20,1000,7
"028976-67-2",9.27999168623687,-20,1000,7
"1000151-67-1",6.92094456103576,-20,1000,7
"190327-38-9",22.3424753097152,-20,1000,7
"028908-27-2",24.8775614716463,-20,1000,7
"156747-45-4",6.21684259438386,-20,1000,7
"050277-34-4",29.457635009881,-20,1000,7
"1000429-39-7",25.9167925771196,-20,1000,7
"051766-65-5",9.87653051604103,-20,1000,7
"078204-62-3",3.53975637857865,-20,1000,7
"000099-87-6",14.6949479502105,-20,1000,7
"001192-30-9",8.64142917139086,-20,1000,7
"004630-07-3",42.1169598931333,-20,1000,7
"000475-03-6",15.6857737309573,-20,1000,7
"041702-63-0",72.7174560252131,-20,1000,7
"029135-27-1",16.205269444288,-20,1000,7
"005951-67-7",19.0415731011194,-20,1000,7
"056114-62-6",25.168624910924,-20,1000,7
"095975-84-1",17.7685777098093,-20,1000,7
"000483-78-3",13.239651262737,-20,1000,7
"000483-75-0",6.47168269831202,-20,1000,7
"1000382-54-3",14.5336832909278,-20,1000,7
"1000424-42-8",3.00144756207161,-20,1000,7
"000638-66-4",7.80146482629255,-20,1000,7
"000556-71-8",8.32043587872436,-20,1000,7
"001222-05-5",1.32027395012722,-20,1000,7
"1000342-70-4",0.997889112276208,-20,1000,7
"082304-66-3",3.17974074282678,-20,1000,7
"000057-10-3",3.16188023283434,-20,1000,7
"002136-72-3",2.67475493377151,-20,1000,7
"111946-47-5",0.363492662093893,-20,1000,7
"001912-63-6",33.5512484113244,-20,1000,7
"002385-85-5",1,-20,1000,7
"055429-29-3",0.836071936702754,-20,1000,7
"000541-05-9",0.231842875998815,-20,1000,7
"017928-28-8",256.342223080672,-20,1000,7
"000123-19-3",115.17652757745,-20,1000,7
"005009-32-5",2.73412426320958,-20,1000,7
"000108-94-1",4.12568291625751,-20,1000,7
"015869-94-0",3.96230247159974,-20,1000,7
"000586-62-9",4.36180664562309,-20,1000,7
"000527-84-4",5.25691517757659,-20,1000,7
"001073-11-6",2.96121641741703,-20,1000,7
"006975-98-0",1.31682416697073,-20,1000,7
"017615-91-7",4.60324830602485,-20,1000,7
"002847-72-5",6.85933731104249,-20,1000,7
"006975-98-0",6.61315503025524,-20,1000,7
"000106-44-5",3.0631787838642,-20,1000,7
"000539-92-4",48.4073511297657,-20,1000,7
"000768-49-0",8.25711659348759,-20,1000,7
"000078-70-6",28.0322103222899,-20,1000,7
"000124-19-6",11.8579454597548,-20,1000,7
"037112-31-5",9.09331311419609,-20,1000,7
"135004-95-4",0.912951287959859,-20,1000,7
"000541-02-6",228.382896238359,-20,1000,7
"020126-76-5",4.67970370433859,-20,1000,7
"000098-55-5",6.86095843363315,-20,1000,7
"000112-31-2",5.15124528907163,-20,1000,7
"000101-39-3",9.74059130568936,-20,1000,7
"007206-17-9",4.90920887013633,-20,1000,7
"000099-49-0",13.2848988267676,-20,1000,7
"027841-22-1",1.05678459394797,-20,1000,7
"002941-72-2",5.18869671049248,-20,1000,7
"000079-77-6",8.76445511180114,-20,1000,7
"000540-97-6",57.515597182871,-20,1000,7
"000586-37-8",2.63281787593759,-20,1000,7
"071186-25-9",2.19677630467309,-20,1000,7
"021693-51-6",2.39657139918552,-20,1000,7
"1000357-25-8",3.27396879951219,-20,1000,7
"051468-85-0",6.26817028643914,-20,1000,7
"023696-85-7",13.393484654434,-20,1000,7
"031396-33-5",9.1983132488815,-20,1000,7
"000469-61-4",11.803404602323,-20,1000,7
"001135-66-6",4.46099265597183,-20,1000,7
"022381-56-2",3.67848480136351,-20,1000,7
"000451-55-8",9.44872648821258,-20,1000,7
"729602-94-2",25.0606699619697,-20,1000,7
"007206-16-8",27.2624479930649,-20,1000,7
"092692-39-2",18.8595990292855,-20,1000,7
"006813-21-4",34.1622879623077,-20,1000,7
"034277-83-3",68.537823642922,-20,1000,7
"000469-61-4",9.27999168623687,-20,1000,7
"027840-40-0",6.92094456103576,-20,1000,7
"092300-81-7",22.3424753097152,-20,1000,7
"014912-44-8",24.8775614716463,-20,1000,7
"1000357-25-8",29.457635009881,-20,1000,7
"000142-50-7",25.9167925771196,-20,1000,7
"006331-04-0",14.6949479502105,-20,1000,7
"000106-31-0",8.64142917139086,-20,1000,7
"057494-10-7",15.6857737309573,-20,1000,7
"006813-21-4",72.7174560252131,-20,1000,7
"019912-67-5",16.205269444288,-20,1000,7
"041929-05-9",19.0415731011194,-20,1000,7
"000483-78-3",13.239651262737,-20,1000,7
"018374-76-0",6.47168269831202,-20,1000,7
"1000382-90-3",14.5336832909278,-20,1000,7
"000638-66-4",7.80146482629255,-20,1000,7
"000556-68-3",8.32043587872436,-20,1000,7
"001222-05-5",1.32027395012722,-20,1000,7
"000057-10-3",3.16188023283434,-20,1000,7
"000629-92-5",2.67475493377151,-20,1000,7
"000651-48-9",33.5512484113244,-20,1000,7
"002385-85-5",1,-20,1000,7
"024397-89-5",10.3963972682026,-20,1000,7
"000556-52-5",56.2467809311458,-20,1000,7
"065814-27-9",30.928149894743,-20,1000,7
"001066-42-8",8.17066071350074,-20,1000,7
"000541-05-9",0.115651726361136,-20,1000,7
"000541-05-9",1.96527374143413,-20,1000,7
"000541-05-9",0.844752658288438,-20,1000,7
"000541-05-9",1.3759536625036,-20,1000,7
"000541-05-9",0.440327407845187,-20,1000,7
"000541-05-9",0.0880043665776093,-20,1000,7
"000541-05-9",274.395758949286,-20,1000,7
"1000333-93-9",11.6085465743857,-20,1000,7
"000123-19-3",99.9875275963798,-20,1000,7
"1000222-86-6",6.19183910333745,-20,1000,7
"1000222-86-6",0.900265340412334,-20,1000,7
"1000222-86-6",0.79423998837533,-20,1000,7
"000108-94-1",3.44344329554502,-20,1000,7
"000108-95-2",2.89311134528688,-20,1000,7
"000556-67-2",676.437008515803,-20,1000,7
"000099-86-5",3.77304816667236,-20,1000,7
"000099-87-6",5.49190058465251,-20,1000,7
"000099-85-4",6.57763405002515,-20,1000,7
"001073-11-6",3.70229184270552,-20,1000,7
"000589-43-5",2.66189001011053,-20,1000,7
"000099-85-4",6.6919670113365,-20,1000,7
"000106-44-5",4.73909729311263,-20,1000,7
"000539-92-4",226.168511309631,-20,1000,7
"000078-70-6",23.1492741297372,-20,1000,7
"000124-19-6",16.5469559727846,-20,1000,7
"1000146-59-1",3.17291848810913,-20,1000,7
"068595-69-7",10.1904360838539,-20,1000,7
"037112-31-5",15.8752521527618,-20,1000,7
"068284-24-2",1.23730108627166,-20,1000,7
"000541-02-6",244.144068976296,-20,1000,7
"1000431-58-3",3.5413503055139,-20,1000,7
"001888-90-0",6.70692492075199,-20,1000,7
"004863-59-6",1.68894087292478,-20,1000,7
"1000162-25-4",4.77207924068439,-20,1000,7
"000112-41-4",16.1635839516062,-20,1000,7
"010482-56-1",7.82608022731602,-20,1000,7
"000112-31-2",9.21065836902954,-20,1000,7
"1000098-14-8",10.3720367471439,-20,1000,7
"000101-39-3",10.368180580452,-20,1000,7
"003404-61-3",5.66442252743764,-20,1000,7
"000099-49-0",13.2757818567235,-20,1000,7
"021391-98-0",1.74626868861027,-20,1000,7
"072746-44-2",3.79370027156791,-20,1000,7
"041678-32-4",5.50007082256749,-20,1000,7
"036431-72-8",7.90170071848274,-20,1000,7
"004819-67-4",4.24836344920557,-20,1000,7
"041678-29-9",7.31102096836429,-20,1000,7
"000540-97-6",55.8527470608635,-20,1000,7
"000946-33-8",2.48709686085075,-20,1000,7
"007786-61-0",3.44119681591505,-20,1000,7
"041702-60-7",1.38038587309573,-20,1000,7
"051468-86-1",4.8701025584042,-20,1000,7
"061142-76-5",1.91441947474077,-20,1000,7
"030364-38-6",3.59745734771927,-20,1000,7
"051468-86-1",5.30565585360731,-20,1000,7
"000295-02-3",3.2114426068566,-20,1000,7
"023726-93-4",15.7248875997011,-20,1000,7
"000112-54-9",14.2740326614144,-20,1000,7
"000126-86-3",13.8776680570683,-20,1000,7
"065354-33-8",7.76276698886865,-20,1000,7
"023986-74-5",2.68358644260686,-20,1000,7
"074841-81-9",4.05561006315419,-20,1000,7
"074744-43-7",7.03175048965258,-20,1000,7
"092692-39-2",22.1001635634985,-20,1000,7
"000293-96-9",481.516782811607,-20,1000,7
"000294-62-2",26.1285350229807,-20,1000,7
"000489-40-7",31.3671316738059,-20,1000,7
"072439-84-0",29.2939276974851,-20,1000,7
"143785-42-6",9.64021342014389,-20,1000,7
"038142-57-3",62.8535767838739,-20,1000,7
"005989-08-2",12.0718757479107,-20,1000,7
"005090-61-9",16.3252379882483,-20,1000,7
"050430-14-3",20.3519112324592,-20,1000,7
"021391-99-1",13.8646193042782,-20,1000,7
"001002-84-2",12.9519130030234,-20,1000,7
"1000285-43-6",21.7298668535731,-20,1000,7
"004125-54-6",6.91994058230803,-20,1000,7
"078204-62-3",11.1549643567113,-20,1000,7
"134256-18-1",11.5617942164826,-20,1000,7
"006846-50-0",15.6091174287012,-20,1000,7
"1000411-50-1",39.3462909122435,-20,1000,7
"021693-55-0",10.1782735289664,-20,1000,7
"023986-74-5",70.5415939107245,-20,1000,7
"1000151-99-7",17.6631538266166,-20,1000,7
"005951-67-7",17.0895621577927,-20,1000,7
"000556-68-3",28.977069667427,-20,1000,7
"001120-36-1",112.048345255132,-20,1000,7
"013360-61-7",14.9299821234071,-20,1000,7
"137695-20-6",8.31826013373255,-20,1000,7
"004536-30-5",554.415443044003,-20,1000,7
"002719-63-3",6.15266872866165,-20,1000,7
"002719-64-4",8.36366045218988,-20,1000,7
"000101-86-0",6.73390892950468,-20,1000,7
"002400-00-2",14.123937356218,-20,1000,7
"002136-71-2",2.92799390193272,-20,1000,7
"000629-59-4",3.39406775521767,-20,1000,7
"1000130-87-5",4.30360199915013,-20,1000,7
"002719-61-1",4.59161387536205,-20,1000,7
"000124-25-4",5.39723279133718,-20,1000,7
"000556-71-8",10.0628678499734,-20,1000,7
"078204-62-3",5.22861036353957,-20,1000,7
"015306-27-1",2.2461218538906,-20,1000,7
"003531-24-6",5.41557949955309,-20,1000,7
"002136-71-2",47.3757592057127,-20,1000,7
"000295-65-8",2.4662405305343,-20,1000,7
"000057-10-3",7.82784132814293,-20,1000,7
"000084-74-2",4.72852000371208,-20,1000,7
"000556-68-3",6.86584740423079,-20,1000,7
"003055-93-4",238.602531540464,-20,1000,7
"000112-95-8",2.38586332709769,-20,1000,7
"002136-71-2",1.1561829933036,-20,1000,7
"018435-45-5",3.13271752296849,-20,1000,7
"040710-43-8",6.05001630140131,-20,1000,7
"000112-95-8",2.47645058050084,-20,1000,7
"022583-68-2",7.62621833132262,-20,1000,7
"1000351-81-5",1.41353358210778,-20,1000,7
"006765-39-5",2.00785764175503,-20,1000,7
"195194-80-0",1.30445248049937,-20,1000,7
"1000351-89-1",0.820331693831599,-20,1000,7
"1000130-97-9",0.63071281693099,-20,1000,7
"003055-94-5",20.7389696903833,-20,1000,7
"000651-48-9",25.8078089207129,-20,1000,7
"027425-92-9",5.26738144546418,-20,1000,7
"002385-85-5",1,-20,1000,7
"000556-52-5",56.2467809311458,-20,1000,7
"001066-42-8",8.17066071350074,-20,1000,7
"000541-05-9",0.115651726361136,-20,1000,7
"000541-05-9",1.96527374143413,-20,1000,7
"055429-29-3",0.844752658288438,-20,1000,7
"000541-05-9",1.3759536625036,-20,1000,7
"1000366-57-5",0.440327407845187,-20,1000,7
"055429-29-3",0.0880043665776093,-20,1000,7
"000541-05-9",274.395758949286,-20,1000,7
"000123-19-3",99.9875275963798,-20,1000,7
"002941-78-8",6.19183910333745,-20,1000,7
"004389-50-8",0.900265340412334,-20,1000,7
"1000293-32-3",0.79423998837533,-20,1000,7
"000096-88-8",3.44344329554502,-20,1000,7
"000108-95-2",2.89311134528688,-20,1000,7
"000556-67-2",676.437008515803,-20,1000,7
"000586-62-9",3.77304816667236,-20,1000,7
"000535-77-3",5.49190058465251,-20,1000,7
"001073-11-6",3.70229184270552,-20,1000,7
"000589-43-5",2.66189001011053,-20,1000,7
"000099-85-4",6.6919670113365,-20,1000,7
"000106-44-5",4.73909729311263,-20,1000,7
"000539-92-4",226.168511309631,-20,1000,7
"000078-70-6",23.1492741297372,-20,1000,7
"000124-19-6",16.5469559727846,-20,1000,7
"058263-56-2",3.17291848810913,-20,1000,7
"037112-31-5",15.8752521527618,-20,1000,7
"000541-02-6",244.144068976296,-20,1000,7
"002958-76-1",3.5413503055139,-20,1000,7
"000112-42-5",16.1635839516062,-20,1000,7
"000586-62-9",7.82608022731602,-20,1000,7
"000112-31-2",9.21065836902954,-20,1000,7
"013427-43-5",10.3720367471439,-20,1000,7
"000101-39-3",10.368180580452,-20,1000,7
"002244-16-8",13.2757818567235,-20,1000,7
"021391-98-0",1.74626868861027,-20,1000,7
"041678-32-4",3.79370027156791,-20,1000,7
"000713-46-2",5.50007082256749,-20,1000,7
"014205-39-1",4.24836344920557,-20,1000,7
"000079-77-6",7.31102096836429,-20,1000,7
"000540-97-6",55.8527470608635,-20,1000,7
"106988-87-8",2.48709686085075,-20,1000,7
"000621-58-9",3.44119681591505,-20,1000,7
"071186-25-9",4.8701025584042,-20,1000,7
"021693-55-0",1.91441947474077,-20,1000,7
"030364-38-6",3.59745734771927,-20,1000,7
"071186-24-8",5.30565585360731,-20,1000,7
"000506-17-2",3.2114426068566,-20,1000,7
"023726-93-4",15.7248875997011,-20,1000,7
"000293-96-9",14.2740326614144,-20,1000,7
"000126-86-3",13.8776680570683,-20,1000,7
"000469-61-4",7.76276698886865,-20,1000,7
"030021-74-0",2.68358644260686,-20,1000,7
"1000431-18-1",4.05561006315419,-20,1000,7
"054211-16-4",7.03175048965258,-20,1000,7
"729602-94-2",22.1001635634985,-20,1000,7
"000112-53-8",481.516782811607,-20,1000,7
"000872-05-9",26.1285350229807,-20,1000,7
"1000431-18-2",31.3671316738059,-20,1000,7
"000995-82-4",29.2939276974851,-20,1000,7
"006331-04-0",62.8535767838739,-20,1000,7
"005989-08-2",12.0718757479107,-20,1000,7
"190327-38-9",16.3252379882483,-20,1000,7
"051567-08-9",20.3519112324592,-20,1000,7
"050277-34-4",13.8646193042782,-20,1000,7
"000143-07-7",12.9519130030234,-20,1000,7
"000142-50-7",21.7298668535731,-20,1000,7
"038142-57-3",11.5617942164826,-20,1000,7
"1000140-77-5",15.6091174287012,-20,1000,7
"017066-67-0",39.3462909122435,-20,1000,7
"057494-10-7",10.1782735289664,-20,1000,7
"041702-63-0",70.5415939107245,-20,1000,7
"030021-74-0",17.0895621577927,-20,1000,7
"000294-62-2",112.048345255132,-20,1000,7
"000295-48-7",14.9299821234071,-20,1000,7
"018374-76-0",8.31826013373255,-20,1000,7
"004536-30-5",554.415443044003,-20,1000,7
"002719-63-3",6.15266872866165,-20,1000,7
"000101-86-0",6.73390892950468,-20,1000,7
"002400-00-2",14.123937356218,-20,1000,7
"1000382-54-4",2.92799390193272,-20,1000,7
"021164-95-4",3.39406775521767,-20,1000,7
"000629-73-2",4.30360199915013,-20,1000,7
"1000386-94-5",4.59161387536205,-20,1000,7
"000638-66-4",5.39723279133718,-20,1000,7
"000556-71-8",10.0628678499734,-20,1000,7
"1000288-90-6",2.2461218538906,-20,1000,7
"003531-24-6",5.41557949955309,-20,1000,7
"1000382-54-3",47.3757592057127,-20,1000,7
"000629-73-2",2.4662405305343,-20,1000,7
"000057-10-3",7.82784132814293,-20,1000,7
"000084-74-2",4.72852000371208,-20,1000,7
"000629-59-4",238.602531540464,-20,1000,7
"002136-72-3",2.38586332709769,-20,1000,7
"000112-71-0",1.1561829933036,-20,1000,7
"056221-91-1",3.13271752296849,-20,1000,7
"1000351-89-1",6.05001630140131,-20,1000,7
"054833-48-6",2.47645058050084,-20,1000,7
"1000351-89-0",1.41353358210778,-20,1000,7
"003386-33-2",2.00785764175503,-20,1000,7
"006971-40-0",1.30445248049937,-20,1000,7
"000112-95-8",0.820331693831599,-20,1000,7
"000112-88-9",0.63071281693099,-20,1000,7
"000853-23-6",25.8078089207129,-20,1000,7
"003055-97-8",5.26738144546418,-20,1000,7
"002385-85-5",1,-20,1000,7
"000541-05-9",0.844752658288438,-20,1000,7
"000141-62-8",1.3759536625036,-20,1000,7
"000541-05-9",0.440327407845187,-20,1000,7
"000541-05-9",0.0880043665776093,-20,1000,7
"000541-05-9",274.395758949286,-20,1000,7
"000123-19-3",99.9875275963798,-20,1000,7
"004389-50-8",6.19183910333745,-20,1000,7
"003859-41-4",3.44344329554502,-20,1000,7
"000108-95-2",2.89311134528688,-20,1000,7
"000556-67-2",676.437008515803,-20,1000,7
"000586-62-9",3.77304816667236,-20,1000,7
"000527-84-4",5.49190058465251,-20,1000,7
"000589-43-5",2.66189001011053,-20,1000,7
"000099-85-4",6.6919670113365,-20,1000,7
"000106-44-5",4.73909729311263,-20,1000,7
"178442-31-4",226.168511309631,-20,1000,7
"000078-70-6",23.1492741297372,-20,1000,7
"000124-19-6",16.5469559727846,-20,1000,7
"000591-95-7",15.8752521527618,-20,1000,7
"000541-02-6",244.144068976296,-20,1000,7
"000112-41-4",16.1635839516062,-20,1000,7
"013466-78-9",7.82608022731602,-20,1000,7
"000112-31-2",9.21065836902954,-20,1000,7
"074630-48-1",10.3720367471439,-20,1000,7
"000101-39-3",10.368180580452,-20,1000,7
"002244-16-8",13.2757818567235,-20,1000,7
"002941-72-2",5.50007082256749,-20,1000,7
"010027-95-9",4.24836344920557,-20,1000,7
"014901-07-6",7.31102096836429,-20,1000,7
"000586-37-8",3.44119681591505,-20,1000,7
"071186-24-8",4.8701025584042,-20,1000,7
"061142-76-5",1.91441947474077,-20,1000,7
"1000357-25-8",3.59745734771927,-20,1000,7
"051468-85-0",5.30565585360731,-20,1000,7
"959014-11-0",3.2114426068566,-20,1000,7
"023696-85-7",15.7248875997011,-20,1000,7
"000112-54-9",14.2740326614144,-20,1000,7
"000614-80-2",13.8776680570683,-20,1000,7
"000469-61-4",7.76276698886865,-20,1000,7
"006980-46-7",2.68358644260686,-20,1000,7
"038142-56-2",4.05561006315419,-20,1000,7
"000470-40-6",22.1001635634985,-20,1000,7
"000872-05-9",481.516782811607,-20,1000,7
"000112-53-8",26.1285350229807,-20,1000,7
"011028-42-5",31.3671316738059,-20,1000,7
"000933-98-2",62.8535767838739,-20,1000,7
"077171-55-2",12.0718757479107,-20,1000,7
"1000357-25-8",13.8646193042782,-20,1000,7
"000143-07-7",12.9519130030234,-20,1000,7
"000142-50-7",21.7298668535731,-20,1000,7
"000070-38-2",11.5617942164826,-20,1000,7
"1000390-71-6",15.6091174287012,-20,1000,7
"1000378-99-6",10.1782735289664,-20,1000,7
"039029-41-9",70.5415939107245,-20,1000,7
"041929-05-9",17.0895621577927,-20,1000,7
"000112-41-4",112.048345255132,-20,1000,7
"013360-61-7",14.9299821234071,-20,1000,7
"000489-83-8",8.31826013373255,-20,1000,7
"1000406-32-6",554.415443044003,-20,1000,7
"002719-63-3",6.15266872866165,-20,1000,7
"000101-86-0",6.73390892950468,-20,1000,7
"002400-00-2",14.123937356218,-20,1000,7
"1000342-70-4",3.39406775521767,-20,1000,7
"013360-61-7",4.30360199915013,-20,1000,7
"003548-85-4",4.59161387536205,-20,1000,7
"067860-04-2",5.39723279133718,-20,1000,7
"000556-68-3",10.0628678499734,-20,1000,7
"002510-95-4",5.41557949955309,-20,1000,7
"002136-72-3",47.3757592057127,-20,1000,7
"309735-29-3",7.82784132814293,-20,1000,7
"000084-74-2",4.72852000371208,-20,1000,7
"007773-83-3",2.38586332709769,-20,1000,7
"000506-17-2",1.1561829933036,-20,1000,7
"058594-45-9",3.13271752296849,-20,1000,7
"110225-00-8",6.05001630140131,-20,1000,7
"000112-95-8",2.47645058050084,-20,1000,7
"1000351-84-1",1.41353358210778,-20,1000,7
"1000351-81-5",2.00785764175503,-20,1000,7
"1000351-89-0",1.30445248049937,-20,1000,7
"1000309-12-7",0.820331693831599,-20,1000,7
"000112-88-9",0.63071281693099,-20,1000,7
"001912-63-6",25.8078089207129,-20,1000,7
"005274-68-0",5.26738144546418,-20,1000,7
"002385-85-5",1,-20,1000,7
"024569-83-3",273.903190965293,-80,500,13
"000111-40-0",96.6289387583242,-80,500,13
"000541-05-9",3.95130951003558,-80,500,13
"000541-05-9",0.528800036260969,-80,500,13
"000541-05-9",4.27465060051266,-80,500,13
"000541-05-9",1.47291818499535,-80,500,13
"000541-05-9",3.64543511373897,-80,500,13
"000541-05-9",425.521733322042,-80,500,13
"1000333-93-9",13.5180708448687,-80,500,13
"000123-19-3",113.688406151483,-80,500,13
"000694-87-1",4.69649330185945,-80,500,13
"000111-84-2",8.15838648229236,-80,500,13
"1000222-86-6",13.8512125357988,-80,500,13
"1000222-86-6",2.45964893656358,-80,500,13
"005570-77-4",8.19609669750837,-80,500,13
"062108-25-2",7.85742163038383,-80,500,13
"055429-29-3",4.75449773190023,-80,500,13
"000556-67-2",1324.48872450848,-80,500,13
"017301-24-5",2.61441528590701,-80,500,13
"000638-36-8",2.38331065034764,-80,500,13
"000099-87-6",5.70730419971206,-80,500,13
"000104-76-7",23.8776788685623,-80,500,13
"1000309-26-1",2.13364075637519,-80,500,13
"013151-35-4",9.31404504232633,-80,500,13
"002847-72-5",11.6174420033231,-80,500,13
"006975-98-0",12.2449905590273,-80,500,13
"013151-34-3",12.666029912914,-80,500,13
"1000366-57-5",11.4389169659588,-80,500,13
"000539-92-4",276.737548710767,-80,500,13
"1000429-54-9",9.23004781915319,-80,500,13
"000075-31-0",9.62054505962186,-80,500,13
"000078-70-6",33.7254931312898,-80,500,13
"000124-19-6",22.8968548380363,-80,500,13
"1000146-59-1",9.34417802704544,-80,500,13
"037112-31-5",16.1383624355443,-80,500,13
"000095-73-8",3.97679775086567,-80,500,13
"1000347-25-6",13.7355710565898,-80,500,13
"000541-02-6",481.201509601404,-80,500,13
"000473-55-2",2.38361719867313,-80,500,13
"002610-95-9",2.0438441637135,-80,500,13
"001686-20-0",7.14666011424591,-80,500,13
"331416-19-4",2.30076028755903,-80,500,13
"000562-74-3",4.5558550133772,-80,500,13
"010482-56-1",6.45739097555128,-80,500,13
"000112-31-2",7.96142620117443,-80,500,13
"1000098-14-8",10.8748746074213,-80,500,13
